"Cluster","GO Term","GO Name","FDR","Enrichment Score","SSX","SSY","Genes..."
"1","GO:0032880","regulation of protein localization","0.00001982998","1.5365259999999998","0.285","-0.336","HSP90AB1 TP53 BID TREM2 GPD1L FAM3D NKD2 FN1 CDCA5 MMP14 E2F1 ECT2 PLK1 BICD1 ERBB2 F2R SLC2A1 STX1A RIPK2 CDT1 PINK1 TRIM46 VIP LGALS3 CHGA FGR NEUROD1 BCL2 CEMIP NEDD4L BDNF IL1A MBP RBP4 PTGER4 SCAMP5 MCU C2CD2L FZD5 CCT5 CCT3 CCT7 TCF7L2 RFX6 TWIST1 PMAIP1 MIEF2 PDCD5 GPER1 UBE2L3 SSTR5 LEPROT LEPROTL1 LRP5L WNT5A NUMB TNFAIP3 GNL3L GNL3 RGCC CCT2 DKC1 CCT6A CCT4 AGR2 CNST ZPR1 PPP1R13B CHP1 PLS1 RHOU GPSM2 LIF NPEPPS ANK3 HYAL2 XPO4 CROCC PSEN1 PARD6A CHP2 ITGB1BP1 EFNA5 ITGAM GOLPH3L TRIM16 NOD2 ORM1 ANO1 F2RL1 CLEC5A NLRP12 RAP1A WNT7A BRSK2 PID1 P3H1 CACNA1A KDM1A GSN CSNK1E PTP4A3 LGR4 TRIM27 CYP51A1 PPP1R11 BMP4 TRIM40 XPO5 RHBDF2 OS9 RHBDF1 ARFIP1 DERL2 SYT7 RANGAP1 RAPGEF4 GBF1 SAPCD2 HDAC8 CEP72 TAX1BP3 HSP90AB3P BAD POLR1A VTI1B ANKRD13A ANG EPHB2 RAN F2 IPO5 AKAP5 ARF6 CCL3 ISL1 DZIP1L APC CTNNB1 CCL5 MMP8 SOX4"
"1","GO:0030111","regulation of Wnt signaling pathway","0.01775927","1.5347170000000003","0.308","0.16","AXIN1 COL1A1 GREM1 NKD2 PTK7 CTNNB1 SOX4 FGFR2 KREMEN2 ZNRF3 DKK1 BMP2 DKK3 MAD2L2 TCF7L2 SULF1 WNT5A RNF43 RUNX1 TNFAIP3 RUVBL1 RUVBL2 PSEN1 KANK1 PTPRO HECW1 SLC9A3R1 AXIN2 SFRP4 BAMBI CSNK1E CBFB PSMD14 PSMB1 PSMA7 PSMC2 PPM1A CDH3 RSPO2 LGR4 LGR5 CSNK1G3 NKD1 GSKIP AMER1 DKK2 PTPRU GNAQ MDFI OTULIN TAX1BP3 CTNND1 TLE4 SHISA2 NPHP4 APC SOX9"
"1","GO:0051272","positive regulation of cellular component movement","0.002575867","1.5343369999999996","0.477","-0.14","COL1A1 MMP9 FAM107A LAMC2 SERPINE1 SPARC TREM2 PLAU FN1 MMP14 PDGFRB PDPN PLCG1 MET F2R TRIM46 APC ARF6 AGO2 P2RX4 CCL26 CXCL10 LGALS3 CXCL8 FGR VSIR KIT FGF9 INSR SPHK1 CEMIP PROX1 TWIST1 NOS3 RHOC GPER1 TDGF1 PAK1 SEMA7A WNT5A NUMB SEMA3F SEMA4G SEMA5B SEMA4C HMOX1 ITGB1BP1 ZP3 F2RL1 HDAC7 ANXA3 GAB1 FOXC2 MAP4K4 THY1 NSMF ACVR1B NEDD9 GCNT2 CCL4 MGAT5 TRIP6 CDH13 XCL2 SUN2 PLPP3 EPB41L4B PTP4A1 BMP2 LEF1 BMP4 PDGFB IL6R DAPK2 PTK2B CCL3 CCL5 HGF SEMA6A SOX9 SNAI1"
"1","GO:0030155","regulation of cell adhesion","0.0007262662","1.5341880000000006","0.169","-0.23","FAM107A MMP12 SERPINE1 TNFSF11 PLAU FN1 COL16A1 ABL2 KIF14 LOXL3 TGFBI PDPN CORO1C ERBB2 PLXNA1 CD80 ADA CD276 CDKN2A IL7 KNG1 IL1RN LGALS3 IRF1 CXCL8 TACSTD2 DUSP10 SERPINE2 VSIR CEBPB TNFSF9 MBP SLC9A1 PIEZO1 SMAD7 MAD2L2 PAK1 EPHA7 CITED2 RUNX1 DLG5 RGCC AGR2 ANK3 ITGB1BP1 EFNA5 AP1AR KANK1 NOD2 ZP3 PLXND1 PLXNA2 PLXNB1 PLXNA3 FOXC2 EPHB3 MAP4K4 PTPRO THY1 TRPV4 CD44 CTLA4 ZC3H8 IRAK1 CD3E FOXA1 S100A10 TESC IL23A IL18 CBFB NEDD9 GCNT2 ZBTB7B GTPBP4 CDH13 PLPP3 EPB41L4B PTPRU FRMD5 BMP2 LEF1 BMP4 IL6R EPCAM CD164 PAG1 ADAM19 HSPH1 PTK2B CCL5 BMP7 SEMA6A GRAP2 KLF4 EMILIN2 EMILIN3"
"1","GO:2000145","regulation of cell motility","0.00003843526","1.5275939999999995","0.38","-0.136","COL1A1 GREM1 COL3A1 MMP9 FAM107A LAMC2 SERPINE1 SPARC BST2 TREM2 PLAU FN1 MMP14 ABL2 KIF14 PDGFRB ANGPT2 PDPN CORO1C ERBB2 PLCG1 PLXNA1 MET F2R ARHGAP4 APC ARF6 DAPK2 P2RX4 CCL26 STC1 LGALS3 SST CXCL8 FGR TACSTD2 IGFBP3 DUSP10 SERPINE2 VSIR KIT FGF9 INSR SPHK1 CEMIP PTGER4 DACH1 SMAD7 PROX1 TWIST1 NOS3 RHOC SULF1 GPER1 TDGF1 PAK1 CITED2 SEMA7A WNT5A NUMB SEMA3F SEMA4G SEMA5B DLG5 SEMA4C HMOX1 RGCC MAPK15 HYAL2 ITGB1BP1 KANK1 ZP3 F2RL1 HDAC7 ANXA3 ADAMTS9 PLXND1 PLXNA2 PLXNB1 PLXNA3 GAB1 SYNJ2BP FOXC2 SGK1 MAP4K4 WASL THY1 NSMF SRCIN1 TP53INP1 ACVR1C ACVR1B IFITM1 NEDD9 GCNT2 MST1L CSNK2B KRT16 GTPBP4 CCL4 MGAT5 DDT TRIP6 CDH13 XCL2 NKD1 APPL2 PBLD SUN2 PLPP3 EPB41L4B PTP4A1 SH3BP1 PADI2 MTUS1 PTPRU AMOTL2 SGK3 FRMD5 ARPIN PTPRR BMP2 LEF1 BMP4 PDGFB IL6R CXCL10 TIMP1 PTK2B CCL3 CCL5 HGF SEMA6A SOX9 KLF4 AGO2 SNAI1"
"1","GO:0045765","regulation of angiogenesis","0.04803219","1.5268249999999999","0.224","-0.444","PGK1 PKM FASLG ADAM12 COL4A2 SERPINE1 SPARC FOXO4 ERBB2 PLCG1 CTNNB1 CHRNA7 CXCL10 PRKCB ECM1 CXCL8 SPHK1 EFNA3 THBS2 TWIST1 NOS3 SULF1 WNT5A RUNX1 TNFAIP3 HMOX1 RGCC ITGB1BP1 IL1A HDAC7 BTG1 ANXA3 EGLN1 ADAMTS9 PPP1R16B PLXND1 GAB1 SYNJ2BP FOXC2 GATA6 SEMA6A KLF4 AGO2 ISL1"
"1","GO:0043065","positive regulation of apoptotic process","0.002244851","1.5160090000000004","0.536","-0.015","TP53 BID CASP10 FAS FASLG BAK1 INHBA MMP9 FAP SCIN CRADD E2F1 ECT2 PLCG1 PDCD4 F2R BCL2L11 MELK PINK1 CDKN2A KALRN SOS1 S100A9 KNG1 TNFRSF10A IGFBP3 NEUROD1 BCL2 RPS27L CAMK2D TFAP2A TNFSF10 PMAIP1 BMF PDCD5 GPER1 EPHA7 TFAP4 FAM162A RIPK1 RGCC PPP1R13B HYAL2 PSEN1 ITGAM NLRP12 BTG1 NEURL1 LTK GZMA GSN STK17B CTLA4 DCUN1D3 SLC9A3R1 GRAMD4 MSX1 PLEKHG2 VAV3 SOS2 ZC3H8 ARHGEF18 HIP1 GNA13 MNDA ARHGEF19 ACVR1C SFRP4 PSENEN RNF183 USP27X PLEKHN1 FOXA1 BMP2 BMP4 BAD APC TNFRSF1A CTNNB1 TIMP3 XDH TNFRSF12A CCL3 CCL5 MYC PLAUR SOX4"
"1","GO:0071900","regulation of protein serine/threonine kinase activity","0.006981553","1.5146620000000004","0.583","0.32","TNFSF11 CDC25C CCNF CCNG1 CDC6 PDGFRB PKMYT1 PLK1 ERBB2 PDCD4 F2R RIPK2 CCNB1 EZH2 CDKN2A MAPKAPK3 CAB39 MAP2K4 PSRC1 EPHB2 GBA PDGFB DUSP10 DKK1 KIT TNFRSF11A BIRC7 CCND1 CCNE1 CDKN1A INSR GDF15 GSTP1 CEMIP PROX1 CCNK TDGF1 PAK1 WNT5A TFAP4 RIPK1 RGCC HYAL2 NOD2 THY1 PLCE1 CALM1 FPR1 LIME1 IRAK1 GRM4 TGFA CDKN2B CCNG2 CCNJ CCNJL CCNO CCNYL1 GTPBP4 HEXIM1 TELO2 TAB2 TAOK3 MAPK8IP3 TRIB3 BMP2 BMP4 PRKAR2B DUSP4 IPO5 BMP7 APC CHRNA7"
"1","GO:0060284","regulation of cell development","0.0006418848","1.5121749999999996","0.221","-0.072","COL3A1 HOXA11 TREM2 ECT2 ABL2 PDPN CORO1C CPEB3 LIMK1 PLXNA1 PTK7 GFI1 TRIM46 TNFRSF1A ARF6 CTNNB1 SCARB2 HES4 TACSTD2 NEUROD1 SERPINE2 LDLR PDE3A NEDD4L LRP8 BDNF CPNE1 CNTN4 BHLHE41 PROX1 GPER1 PAK1 SEMA7A WNT5A NUMB SEMA3F SEMA4G SEMA5B DLG5 HEYL SEMA4C PSEN1 ITGB1BP1 EFNA5 AP1AR KANK1 PLXND1 PLXNA2 PLXNB1 PLXNA3 RAP1A WNT7A EPHB3 ZNF335 BRSK2 NPTN PTPRO IMPACT ARHGAP44 GAK KIF13B THY1 CPNE5 ITM2C LZTS3 LPAR1 NSMF HECW2 NEURL1 ADCY6 LTK FBXO7 STMN2 HECW1 SRCIN1 P3H1 TRPV4 KDM1A FGF20 CLCF1 S100A10 ADD1 CSNK1E NEDD9 ATOH1 ID2 RHEB APPL2 ID3 ASCL2 FBN1 BMP2 DKK1 BMP4 BAD PTK2B CCL3 S100A9 P2RX4 F2 SMAD4 BMP7 ROBO2 SEMA6A SOX9"
"1","GO:0010942","positive regulation of cell death","0.001321546","1.511464","0.455","-0.07","TP53 BID CASP10 FAS FASLG BAK1 INHBA MMP9 MMP3 FAP SCIN CRADD E2F1 ECT2 PLCG1 PDCD4 F2R RIPK2 BCL2L11 MELK PINK1 CDKN2A KALRN APC TNFRSF1A CTNNB1 TIMP3 XDH SOS1 S100A9 KNG1 TNFRSF10A IGFBP3 NEUROD1 BCL2 DDIT4 RPS27L CAMK2D TFAP2A TNFSF10 PMAIP1 BMF PDCD5 GPER1 EPHA7 WNT5A TFAP4 FAM162A RIPK1 RGCC PPP1R13B HYAL2 PSEN1 ITGAM NLRP12 BTG1 NEURL1 LTK GZMA HP GSN STK17B CTLA4 DCUN1D3 SLC9A3R1 AXIN2 GRAMD4 MSX1 PLEKHG2 VAV3 SOS2 ZC3H8 ARHGEF18 HIP1 GNA13 MNDA ARHGEF19 ACVR1C SFRP4 PSENEN RNF183 ZNF746 USP27X PLEKHN1 FOXA1 BMP2 DKK1 BMP4 BAD TNFRSF12A CCL3 CCL5 MYC PLAUR SOX4"
"1","GO:0031400","negative regulation of protein modification process","0.004556077","1.5082960000000003","0.548","0.342","GREM1 RPS6KA6 GPD1L ISG15 PLK1 CORO1C LIMK1 DNMT1 TIMP3 SMAD4 CDKN2A EPHB2 GBA LGALS3 FXYD1 IGFBP3 DUSP10 DKK1 CDKN1A GSTP1 PRKDC DDIT4 SMAD7 MAD2L2 INSM1 TWIST1 GPER1 TFAP4 TNFAIP3 GNL3L CHP1 HYAL2 ITGB1BP1 F2RL1 NLRP12 PPP1R16B SYNJ2BP IMPACT PID1 THY1 SRCIN1 P3H1 FKBP1B CALM1 KDM1A SLC9A3R1 GTPBP4 HEXIM1 MGAT5 TAOK3 GSKIP PBLD TRIB3 ENPP1 PLPP3 PTPRR TRIM27 PPP1R11 BMP4 PRKAR2B GNAQ OGT HDAC8 DUSP4 BOD1 INPP5J TNIP1 PRMT3 IVNS1ABP IPO5 PINK1 BMP7 MYC SOX4 SEMA6A CTNNB1 PDCD4 PMEPA1 APC XDH"
"1","GO:0042326","negative regulation of phosphorylation","0.01703684","1.507955","0.514","0.253","GREM1 INHBA RPS6KA6 GPD1L PLK1 PDCD4 PMEPA1 SEMA6A TIMP3 SMAD4 MYC BMP7 PINK1 CDKN2A IPO5 EPHB2 GBA BMP4 IGFBP3 DUSP10 DKK1 CDKN1A GSTP1 PRKDC DDIT4 SMAD7 INSM1 TWIST1 GPER1 TFAP4 CHP1 HYAL2 ITGB1BP1 F2RL1 NLRP12 SYNJ2BP IMPACT PID1 THY1 SRCIN1 CALM1 SLC9A3R1 ANKLE2 CDKN2B HEXIM1 TAOK3 GSKIP PBLD TRIB3 ENPP1 PLPP3 PTPRR TRIM27 PRKAR2B GNAQ CBFA2T3 DUSP4 INPP5J TNIP1 CORO1C APC XDH"
"1","GO:0040012","regulation of locomotion","0.00003843526","1.5062289999999998","0.211","-0.241","PC COL1A1 GREM1 COL3A1 MMP9 FAM107A LAMC2 SERPINE1 SPARC BST2 TREM2 PLAU FN1 MMP14 ARHGAP4 P2RX4 CCL26 STC1 LGALS3 SST CXCL8 FGR TACSTD2 IGFBP3 DUSP10 SERPINE2 VSIR KIT FGF9 INSR SPHK1 CEMIP PTGER4 DACH1 SMAD7 PROX1 TWIST1 NOS3 RHOC SULF1 GPER1 VPS4B CHMP3 CHMP2B TDGF1 PAK1 CITED2 SEMA7A WNT5A NUMB SEMA3F SEMA4G SEMA5B DLG5 SEMA4C HMOX1 RGCC MAPK15 HYAL2 ITGB1BP1 KANK1 ZP3 F2RL1 HDAC7 ANXA3 ADAMTS9 PLXND1 PLXNA2 PLXNB1 PLXNA3 GAB1 SYNJ2BP FOXC2 SGK1 MAP4K4 PTPRO WASL THY1 NSMF FBXO7 SRCIN1 TP53INP1 ACVR1C ACVR1B IFITM1 NEDD9 GCNT2 MST1L CSNK2B KRT16 GTPBP4 CCL4 MGAT5 VAPA DDT TRIP6 CDH13 XCL2 NKD1 APPL2 PBLD SUN2 PLPP3 EPB41L4B PTP4A1 SH3BP1 PADI2 MTUS1 PTPRU AMOTL2 SGK3 FRMD5 ARPIN PTPRR BMP2 LEF1 BMP4 PDGFB IL6R CXCL10 DAPK2 TIMP1 AGO2 ARF6 PTK2B CCL3 HGF SNAI1 SEMA6A PLXNA1 CCL5 PDPN ROBO2 CORO1C ANGPT2 APC KLF4 KIF14 ABL2 PDGFRB ERBB2 PLCG1 MET F2R SOX9"
"1","GO:0043068","positive regulation of programmed cell death","0.003386757","1.4965729999999997","0.5","-0.041","TP53 BID CASP10 FAS FASLG BAK1 INHBA MMP9 FAP SCIN CRADD E2F1 ECT2 PLCG1 PDCD4 F2R BCL2L11 MELK PLAUR CDKN2A CCL3 TNFRSF12A KALRN SOS1 S100A9 KNG1 TNFRSF10A IGFBP3 NEUROD1 BCL2 RPS27L CAMK2D TFAP2A TNFSF10 PMAIP1 BMF PDCD5 GPER1 EPHA7 TFAP4 FAM162A RIPK1 RGCC PPP1R13B HYAL2 PSEN1 ITGAM NLRP12 BTG1 NEURL1 LTK GZMA GSN STK17B CTLA4 DCUN1D3 SLC9A3R1 GRAMD4 MSX1 PLEKHG2 VAV3 SOS2 ZC3H8 ARHGEF18 HIP1 GNA13 MNDA ARHGEF19 ACVR1C SFRP4 PSENEN RNF183 USP27X PLEKHN1 FOXA1 BMP2 BMP4 BAD PINK1 MYC SOX4 APC TNFRSF1A CTNNB1 TIMP3 XDH CCL5"
"1","GO:0060341","regulation of cellular localization","0.0003816014","1.4936520000000004","0.278","-0.329","HSP90AB1 TP53 BID TREM2 GPD1L NKD2 CDCA5 MMP14 SCP2 E2F1 ECT2 PLK1 BICD1 ERBB2 PLCG1 F2R CDT1 PINK1 TRIM46 AKAP5 APC IPO5 EPHB2 P2RX4 PLD1 CXCL11 LGALS3 FGR BCL2 CAMK2D CEMIP NEDD4L BDNF SNX4 C2CD2L FZD5 CCT5 CCT3 CCT7 TCF7L2 RFX6 PMAIP1 MIEF2 PDCD5 GPER1 UBE2L3 CHMP3 LEPROT LEPROTL1 LRP5L NUMB GNL3L GNL3 MAPK15 CCT2 DKC1 CCT6A CCT4 AGR2 CNST ZPR1 PPP1R13B CHP1 PLS1 RHOU GPSM2 LIF NPEPPS ANK3 HYAL2 XPO4 CROCC PSEN1 PARD6A CHP2 ITGB1BP1 EFNA5 ITGAM ANO1 RAP1A BRSK2 PID1 THY1 FKBP1B CALM1 JPH1 SRI LIME1 DHRS7C KDM1A GSN TTL CSNK1E CDH3 BMP4 TRIM40 XPO5 OS9 DERL2 RANGAP1 GBF1 TNNC1 SAPCD2 HDAC8 MX2 CEP72 TAX1BP3 HSP90AB3P BAD POLR1A VTI1B ANKRD13A CXCL10 RAN F2 ARF6 CTNNB1 PTK2B"
"1","GO:0051962","positive regulation of nervous system development","0.03661415","1.4918819999999997","0.469","-0.402","TREM2 ECT2 ABL2 CPEB3 LIMK1 PLXNA1 PTK7 CTNNB1 SCARB2 PTK2B CCL3 S100A9 P2RX4 SERPINE2 NEDD4L LRP8 BDNF CPNE1 PROX1 GPER1 SEMA7A WNT5A NUMB DLG5 HEYL PSEN1 PLXNA2 PLXNB1 PLXNA3 PLXND1 RAP1A WNT7A EPHB3 ZNF335 NPTN IMPACT CPNE5 NSMF NEURL1 LTK STMN2 P3H1 KDM1A FGF20 CLCF1 CSNK1E ATOH1 BMP7 EPHB2 ROBO2 SEMA6A BMP2 NEUROD1"
"1","GO:0045936","negative regulation of phosphate metabolic process","0.009438037","1.4814540000000003","0.501","0.215","GREM1 INHBA RPS6KA6 GPD1L PKMYT1 PLK1 CORO1C PDCD4 PMEPA1 TIMP3 SMAD4 CDKN2A EPHB2 GBA LGALS3 PDGFB IGFBP3 DUSP10 DKK1 CDKN1A GSTP1 PRKDC DDIT4 SMAD7 INSM1 TWIST1 GPER1 TFAP4 CNST CHP1 HYAL2 ITGB1BP1 F2RL1 NLRP12 PPP1R16B SYNJ2BP FARP1 IMPACT PID1 THY1 SRCIN1 FKBP1B CALM1 SLC9A3R1 ANKLE2 CDKN2B HEXIM1 MGAT5 TAOK3 GSKIP PBLD TRIB3 ENPP1 PLPP3 PTPRR TRIM27 PPP1R11 BMP4 PRKAR2B GNAQ CBFA2T3 MYO1D DUSP4 SYTL2 BOD1 ELFN2 ZFYVE1 INPP5J TNIP1 IPO5 PINK1 BMP7 MYC SEMA6A APC XDH"
"1","GO:0051270","regulation of cellular component movement","0.00008422828","1.4805580000000003","0.333","-0.127","COL1A1 GREM1 COL3A1 MMP9 FAM107A LAMC2 SERPINE1 SPARC BST2 TREM2 PLAU FN1 MMP14 ABL2 KIF14 PDGFRB ANGPT2 PDPN CORO1C ERBB2 PLCG1 PLXNA1 MET F2R ARHGAP4 TRIM46 APC DSC2 CXCL8 FGR TACSTD2 IGFBP3 DUSP10 SERPINE2 VSIR KIT FGF9 INSR SPHK1 CAMK2D CEMIP PTGER4 DACH1 SMAD7 PROX1 TWIST1 NOS3 RHOC SULF1 GPER1 TDGF1 PAK1 CITED2 SEMA7A WNT5A NUMB SEMA3F SEMA4G SEMA5B DLG5 SEMA4C HMOX1 RGCC MAPK15 HYAL2 ITGB1BP1 KANK1 ZP3 F2RL1 HDAC7 ANXA3 ADAMTS9 PLXND1 PLXNA2 PLXNB1 PLXNA3 GAB1 SYNJ2BP FOXC2 SGK1 MAP4K4 PTPRO WASL THY1 NSMF SRCIN1 SRI TP53INP1 ACVR1C ACVR1B IFITM1 NEDD9 GCNT2 MST1L CSNK2B KRT16 GTPBP4 CCL4 MGAT5 DDT TRIP6 CDH13 XCL2 NKD1 APPL2 PBLD SUN2 PLPP3 EPB41L4B PTP4A1 SH3BP1 PADI2 MTUS1 PTPRU AMOTL2 SGK3 FRMD5 ARPIN PTPRR BMP2 LEF1 BMP4 PDGFB IL6R DSG2 ARF6 DAPK2 TIMP1 SST PTK2B STC1 CCL26 CCL3 CCL5 CXCL10 LGALS3 P2RX4 HGF SEMA6A SOX9 KLF4 AGO2 SNAI1 TNNC1"
"1","GO:2000026","regulation of multicellular organismal development","5.404199e-8","1.4790240000000003","0.191","-0.343","PGK1 PKM FASLG ADAM12 ADAMTS12 COL4A2 COL1A1 GREM1 COL3A1 HOXA11 INHBA COL5A1 LOXL2 MMP9 COL5A2 SERPINE1 SPARC RPS6KA6 TNFSF11 TREM2 ISG15 SCIN MMP14 ECT2 ABL2 FOXO4 KIF14 PDGFRB LOXL3 PDPN CPEB3 ERBB2 LIMK1 PLCG1 PLXNA1 PTK7 TAPT1 PDCD4 CD80 CELSR3 DNMT1 EZH2 RACGAP1 GFI1 TRIM46 TNFRSF1A ARF6 CTNNB1 SCARB2 TIMP1 GNG5 LDLR CEBPB TNFSF9 SPHK1 LRP8 CNTN4 EFNA3 THBS2 MBP RBP4 TLR3 SMAD7 MAD2L2 BHLHE41 TCF7L2 PTF1A PROX1 TWIST1 SULF1 PAK1 NOTCH4 WT1 CITED2 SIX4 SEMA7A RUNX1 NUMB WNT5A SEMA3F SEMA4G SEMA5B DLG5 HEYL SEMA4C GPER1 TNFAIP3 HMOX1 GPX1 RIPK1 NOS3 TFAP2A RGCC PUS7 ZPR1 LIF PSEN1 PARD6A KANK1 ITGB1BP1 FZD5 TRIM16 ZP3 IL1A HDAC7 BTG1 ANXA3 EGLN1 ADAMTS9 PPP1R16B PLXNA2 PLXNB1 PLXNA3 PLXND1 CTH GAB1 SYNJ2BP RAP1A FOXC2 WNT7A EPHB3 ZNF335 BRSK2 GPC1 NPTN PTPRO IMPACT CPNE1 BDNF ARHGAP44 GAK KIF13B THY1 CPNE5 ITM2C LZTS3 LPAR1 NSMF HECW2 NEURL1 ADCY6 LTK FBXO7 STMN2 HECW1 SRCIN1 P3H1 TRPV4 NEDD4L GPR55 KDM1A SH3RF1 FGF20 CTLA4 CLCF1 AXIN2 ZC3H8 ARHGEF19 IKZF3 ACVR1C SFRP4 SCX FOXA1 INSR ACVR1B TESC KL TNFSF13 IL23A BAMBI IL18 ADD1 CSNK1E CBFB PRMT1 ATOH1 RBM19 GCNT2 VDR ZBTB7B MST1L ID2 GATA6 PSMD14 PSMB1 PSMA7 PSMC2 HPSE RHEB CDH3 NKD1 APPL2 ID3 PBLD APOLD1 NBR1 ASCL2 KAT2A ENPP1 VASN L3MBTL1 IRF4 FBN1 FGF9 KIT VSIR SERPINE2 NEUROD1 BMP2 DKK1 LFNG BRCA2 DUSP10 TACSTD2 SIX2 TBX20 LEF1 BMP4 PDGFB IL6R CD27 CXCL8 IRF1 SAPCD2 TXLNG ECM1 PRKCB BAD LGALS3 IL1RN CELSR1 HES4 S100A9 CXCL10 P2RX4 EPHB2 XDH IL7 CHRNA7 PTK2B CCL3 F2 HGF MYC SMAD4 BMP7 ROBO2 SEMA6A SOX9 FGFR2 KLF4 AGO2 ISL1 LGI4 SNAI1"
"1","GO:0010563","negative regulation of phosphorus metabolic process","0.009916887","1.4778749999999996","0.481","0.171","GREM1 INHBA RPS6KA6 GPD1L PKMYT1 PMEPA1 TIMP3 SMAD4 BMP7 CDKN2A EPHB2 GBA LGALS3 PDGFB BMP4 IGFBP3 DUSP10 DKK1 CDKN1A GSTP1 PRKDC DDIT4 SMAD7 INSM1 TWIST1 GPER1 TFAP4 CNST CHP1 HYAL2 ITGB1BP1 F2RL1 NLRP12 PPP1R16B SYNJ2BP FARP1 IMPACT PID1 THY1 SRCIN1 FKBP1B CALM1 SLC9A3R1 ANKLE2 CDKN2B HEXIM1 MGAT5 TAOK3 GSKIP PBLD TRIB3 ENPP1 PLPP3 PTPRR TRIM27 PPP1R11 PRKAR2B GNAQ CBFA2T3 MYO1D DUSP4 SYTL2 BOD1 ELFN2 ZFYVE1 INPP5J TNIP1 IPO5 PINK1 MYC SEMA6A PLK1 CORO1C PDCD4 APC XDH"
"1","GO:0010720","positive regulation of cell development","0.03442904","1.4754990000000001","0.543","-0.131","HOXA11 ABL2 ROBO2 LIMK1 CPEB3 PTK7 CTNNB1 PLXNA1 SEMA6A BMP7 CCL3 SCARB2 PTK2B P2RX4 S100A9 BAD BMP4 BMP2 NEUROD1 SERPINE2 PDE3A NEDD4L LRP8 BDNF CPNE1 PROX1 GPER1 SEMA7A WNT5A NUMB DLG5 HEYL PSEN1 PLXND1 PLXNA2 PLXNB1 PLXNA3 RAP1A ZNF335 NPTN IMPACT CPNE5 NSMF NEURL1 LTK STMN2 P3H1 KDM1A FGF20 CLCF1 S100A10 ADD1 CSNK1E NEDD9 ATOH1 TREM2 ECT2"
"1","GO:0051241","negative regulation of multicellular organismal process","0.0001933245","1.451899","0.187","-0.308","PGK1 HSP90AB1 FASLG ADAMTS12 COL4A2 GREM1 COL3A1 INHBA COL5A1 LOXL2 MMP9 COL5A2 SERPINE1 SPARC BST2 RPS6KA6 ISG15 PLAU FN1 FOXO4 ANGPT2 LOXL3 CORO1C MC1R PDCD4 F2R DNMT1 GFI1 TRIM46 CTNNB1 TIMP1 GBA XDH CHRNA7 PTK2B STC1 CCL3 CXCL10 F12 P2RX4 F2 KLKB1 KNG1 KREMEN2 SERPINE2 LDLR GDF15 CNTN4 EFNA3 THBS2 RBP4 TLR3 PTGER4 SMAD7 MAD2L2 TWIST1 SULF1 WT1 SIX4 SEMA7A RUNX1 WNT5A SEMA3F SEMA4G SEMA5B SEMA4C TNFAIP3 NOS3 RGCC KANK1 ITGB1BP1 ORM1 F2RL1 NLRP12 HDAC7 ADAMTS9 SYNJ2BP FOXC2 WNT7A PTPRO GAK THY1 ITM2C LPAR1 ADCY6 STMN2 TRPV4 FKBP1B GPR55 SRI GSTP1 CTLA4 ZC3H8 ACVR1C FOXA1 IL23A CBFB PRMT1 ZBTB7B CSNK2B ID2 GATA6 RHEB CDH3 LGR4 APPL2 ID3 PBLD NBR1 VASN FBN1 FGF9 VSIR PTPRR BMP2 DKK1 MYC NLGN4X PLAUR IRF1 SMAD4 PDGFB BMP7 MMP8 ECM1 TACSTD2 HAMP ROBO2 SEMA6A SOX9 KLF4 DUSP10 LFNG ALDH1A1 WWC3 BMP4 LEF1 PGAM5 TRIM27 RNF125 CYP51A1 PLCL2 ACOT13 BRCA2 PPP1R11"
"1","GO:0022603","regulation of anatomical structure morphogenesis","0.0003161314","1.4434030000000004","0.155","-0.267","PGK1 PKM FASLG ADAM12 ADAMTS12 COL4A2 GREM1 COL5A1 COL5A2 SERPINE1 SPARC TREM2 FOXO4 PDPN CORO1C ERBB2 LIMK1 PLCG1 PLXNA1 CELSR3 FMNL3 IL1RN PRKCB ECM1 CXCL8 FGR TACSTD2 GNG5 KIT GATA6 SPHK1 NEDD4L LRP8 BDNF EFNA3 THBS2 IL1A MBP FZD5 TFAP2A PROX1 TWIST1 NOS3 RHOC SULF1 MIEF2 SIX4 PAK1 WT1 CITED2 SEMA7A WNT5A RUNX1 SEMA3F SEMA4G SEMA5B SEMA4C TNFAIP3 HMOX1 RGCC RHOU LIF PARD6A ITGB1BP1 EFNA5 AP1AR KANK1 HDAC7 BTG1 ANXA3 EGLN1 ADAMTS9 PPP1R16B PLXND1 PLXNA2 PLXNB1 PLXNA3 GAB1 SYNJ2BP RAP1A FOXC2 WNT7A EPHB3 BRSK2 PTPRO EPB41L3 PID1 ARHGAP44 KIF13B THY1 CPNE5 LZTS3 LPAR1 NSMF HECW2 HECW1 SRCIN1 CD44 SLC9A3R1 ARHGEF18 ARHGEF19 SCX S100A10 BAMBI NEDD9 PSMD14 PSMB1 PSMA7 PSMC2 NKD1 ARPIN BMP2 DKK1 LFNG SIX2 BMP4 SAPCD2 WTIP STRIP2 CAMSAP1 CELSR1 CXCL10 FMNL2 PINK1 TRIM46 TNFRSF1A CTNNB1 XDH CHRNA7 PTK2B CCL3 HGF MYC PARVB SMAD4 ROBO2 SEMA6A SOX9 FGFR2 KLF4 AGO2 ISL1"
